1 291.0994816 110.2932384
2 293.5962304 97.18530720000001
3 316.6911552 84.07737119999996
4 357.8875136 77.83549920000002
5 370.9954496 92.81599679999999
6 420.30624 98.4336816
7 433.414176 84.07737119999996
8 465.8719104 89.07087360000003
9 491.4635904 104.0513664
10 501.4505856 125.8979184
11 309.8250944 131.5156032
12 321.0604672 122.7769824
13 335.4167744 118.407672
14 349.148896 120.9044208
15 363.5052032 129.6430415999999
16 348.5247104 132.1397904
17 333.5442111999999 133.3881648
18 321.0604672 133.3881648
19 427.7964864 135.2607264
20 440.9044224 130.891416
21 455.2607296 127.77048
22 471.4896 135.8849136
23 478.9798464 144.6235392
24 466.496096 145.2477264
25 452.7639808 143.3751648
26 439.0318592 140.254224
27 409.6950592000001 127.77048
28 414.0643712 157.1072832
29 430.2932352 179.5780224
30 430.9174272 212.0357616
31 417.8094912 196.4310816
32 396.5871232 210.1632
33 379.1098816 195.8068944
34 360.3842624 208.9148256
35 357.8875136 181.450584
36 376.6131328 153.9863472
37 378.485696 125.2737312
38 324.1814016 263.2191168000001
39 378.485696 240.1241856
40 390.96944 243.8693088
41 410.9434304 241.37256
42 454.012352 267.5884272
43 407.822496 295.052664
44 392.8420032 295.052664
45 372.8680128 293.1801024
46 507.6924608 282.56892
47 497.0812736 309.4089744
48 480.8524032 331.8797136000001
49 467.120288 346.2360192
50 450.8914176 358.719768
51 427.7964864 366.8342016
52 390.3452544 368.7067632
53 341.6586496 363.7132656
54 317.3153472 354.97464
55 296.7171648 331.8797136000001
56 282.3608576 313.1540976
57 272.998048 286.9382304
58 269.8771136 262.5949296
