1 291.7236672 161.4765936
2 301.7106624 144.6235392
3 321.0604672 138.3816624
4 350.3972672 137.133288
5 362.8810112 157.1072832
6 409.0708736 161.4765936
7 422.1788032 144.6235392
8 455.2607296 145.2477264
9 484.5975296 156.483096
10 500.8264 189.5650176
11 310.4492864 192.6859536
12 319.187904 182.0747712
13 332.9200256 177.7054608
14 347.9005184 183.3231456
15 361.63264 191.4375792
16 347.9005184 192.6859536
17 334.1684032 195.1827072
18 320.4362816 193.934328
19 420.930432 195.8068944
20 434.0383616 187.0682688
21 452.1397888 185.8198944
22 467.7444736 193.934328
23 475.23472 202.6729536
24 462.1267904 205.7938896000001
25 447.1462912 203.921328
26 432.789984 198.3036432
27 402.2048128 190.1892048
28 400.9564352 222.0227568
29 417.1853056 243.2451216
30 416.56112 275.0786736
31 399.708064 256.9772448
32 375.3647616 273.8302992
33 361.0084544 255.7288704
34 345.4037696 276.327048
35 344.1553984 243.2451216
36 361.0084544 215.7808848
37 369.747072 184.57152
38 324.1814016 335.6248368
39 361.63264 306.2880384
40 372.8680128 311.9057232
41 390.96944 308.1606
42 435.2867392000001 346.8602064
43 399.083872 372.4518864
44 376.6131328 370.5793248
45 350.3972672 368.7067632
46 518.3036416 344.9876448
47 504.57152 370.5793248
48 487.718464 393.6742512
49 467.120288 419.2659312
50 444.0253568 440.488296
51 415.936928 446.1059808
52 375.9889472 446.1059808
53 334.7925888 438.6157344
54 310.4492864 414.8966208000001
55 302.95904 387.4323792
56 292.3478528 363.0890784
57 286.105984 341.8667088
58 284.2334208 321.2685312
