1 255 317
2 267 339
3 276 358
4 295 377
5 324 390
6 361 399
7 387 402
8 399 397
9 407 385
10 414 374
11 423 358
12 430 344
13 437 319
14 439 259
15 432 253
16 419 251
17 409 256
18 403 265
19 414 268
20 422 269
21 430 266
22 321 258
23 333 255
24 345 252
25 353 257
26 359 264
27 349 265
28 339 265
29 332 263
30 407 244
31 414 236
32 436 231
33 443 236
34 441 246
35 371 240
36 363 231
37 331 227
38 317 231
39 309 237
40 349 345
41 382 338
42 391 339
43 398 335
44 409 342
45 394 360
46 386 362
47 377 360
48 375 265
49 377 287
50 365 298
51 362 311
52 380 313
53 395 314
54 405 310
55 409 305
56 408 292
57 400 282
58 397 265
