1 224 300
2 229 322
3 238 347
4 253 366
5 270 383
6 292 395
7 319 399
8 345 394
9 365 381
10 382 361
11 394 344
12 404 323
13 409 301
14 386 228
15 377 222
16 366 218
17 356 221
18 341 229
19 351 235
20 365 235
21 378 234
22 251 229
23 257 222
24 269 218
25 281 225
26 294 234
27 281 236
28 266 236
29 261 232
30 339 206
31 350 197
32 371 193
33 388 198
34 404 218
35 296 204
36 276 193
37 254 191
38 242 196
39 231 214
40 285 328
41 309 312
42 316 317
43 328 314
44 353 328
45 329 342
46 317 342
47 304 341
48 307 234
49 303 263
50 292 275
51 295 292
52 307 291
53 319 293
54 328 292
55 341 294
56 344 277
57 334 264
58 333 233
