1 207 306
2 212 334
3 224 359
4 239 377
5 259 393
6 279 401
7 303 404
8 327 401
9 347 389
10 365 374
11 378 355
12 388 333
13 392 301
14 365 232
15 356 228
16 343 225
17 333 228
18 319 235
19 331 239
20 343 243
21 355 240
22 230 235
23 240 227
24 250 226
25 263 232
26 275 238
27 259 241
28 247 244
29 235 242
30 311 208
31 326 195
32 356 193
33 374 198
34 383 218
35 277 210
36 261 199
37 231 195
38 214 206
39 208 232
40 265 334
41 284 319
42 299 323
43 313 319
44 339 333
45 315 346
46 301 347
47 286 346
48 287 237
49 283 272
50 272 277
51 270 292
52 285 299
53 299 303
54 311 300
55 327 296
56 326 277
57 315 270
58 310 238
