1 272 298
2 274 318
3 281 343
4 292 366
5 308 387
6 332 407
7 362 415
8 392 406
9 417 385
10 437 361
11 446 337
12 450 321
13 455 301
14 430 254
15 426 241
16 415 237
17 401 243
18 390 252
19 401 255
20 416 261
21 425 259
22 306 244
23 314 236
24 328 234
25 339 241
26 347 250
27 334 255
28 322 256
29 313 253
30 395 226
31 414 218
32 433 212
33 442 218
34 447 233
35 351 225
36 330 215
37 311 209
38 299 212
39 287 226
40 326 345
41 356 332
42 364 340
43 374 334
44 397 348
45 377 364
46 363 363
47 346 361
48 357 255
49 350 291
50 343 293
51 339 308
52 354 314
53 364 315
54 374 314
55 386 315
56 392 297
57 383 290
58 381 255
