1 228 298
2 230 322
3 234 351
4 240 379
5 250 408
6 259 424
7 275 428
8 298 427
9 326 419
10 353 404
11 375 388
12 399 366
13 412 330
14 348 278
15 339 271
16 327 265
17 314 265
18 306 272
19 314 281
20 327 285
21 339 284
22 238 255
23 243 251
24 250 254
25 261 259
26 265 268
27 258 271
28 248 271
29 241 266
30 295 252
31 319 246
32 338 245
33 352 250
34 368 263
35 257 248
36 249 235
37 234 224
38 228 226
39 230 242
40 250 358
41 265 355
42 268 357
43 276 357
44 306 368
45 286 377
46 272 375
47 257 372
48 268 271
49 259 295
50 251 312
51 251 324
52 259 330
53 267 332
54 290 335
55 299 330
56 300 318
57 283 312
58 291 275
