1 253 308
2 264 332
3 276 363
4 295 379
5 314 397
6 354 421
7 399 425
8 425 409
9 432 377
10 437 346
11 444 321
12 449 297
13 450 281
14 443 247
15 438 243
16 428 243
17 419 247
18 410 251
19 417 255
20 431 258
21 438 254
22 321 252
23 332 248
24 348 245
25 358 247
26 365 252
27 355 257
28 344 261
29 330 259
30 415 231
31 422 226
32 435 223
33 446 223
34 451 226
35 377 225
36 361 223
37 344 222
38 330 225
39 321 229
40 361 359
41 393 340
42 405 344
43 414 339
44 429 352
45 418 364
46 404 366
47 390 368
48 381 261
49 381 291
50 372 303
51 371 318
52 395 319
53 408 321
54 419 318
55 423 311
56 422 296
57 417 284
58 405 252
