1 110 295
2 118 322
3 125 350
4 139 378
5 146 399
6 160 410
7 183 413
8 213 413
9 240 404
10 267 384
11 297 360
12 315 330
13 326 295
14 247 237
15 228 234
16 216 229
17 208 232
18 200 236
19 211 241
20 221 242
21 232 240
22 121 245
23 125 237
24 134 234
25 145 234
26 155 237
27 147 243
28 137 245
29 127 245
30 185 218
31 203 200
32 232 196
33 247 203
34 268 215
35 157 220
36 143 203
37 117 204
38 108 214
39 110 224
40 140 328
41 152 314
42 165 319
43 179 315
44 223 322
45 190 343
46 172 348
47 157 350
48 157 235
49 147 264
50 141 275
51 143 284
52 149 294
53 163 295
54 174 294
55 188 291
56 192 275
57 183 265
58 179 233
