1 225 290
2 229 310
3 239 341
4 254 370
5 277 386
6 293 395
7 313 400
8 344 394
9 360 384
10 382 369
11 394 350
12 402 321
13 410 291
14 384 239
15 374 235
16 366 232
17 355 234
18 345 243
19 354 248
20 367 250
21 376 247
22 254 237
23 265 234
24 274 232
25 285 237
26 294 243
27 285 247
28 274 247
29 263 245
30 346 219
31 361 212
32 375 208
33 385 210
34 399 216
35 297 217
36 283 210
37 266 204
38 255 206
39 243 213
40 279 335
41 310 326
42 318 330
43 326 326
44 355 336
45 331 348
46 319 346
47 309 348
48 308 248
49 304 280
50 295 283
51 294 294
52 297 307
53 318 313
54 338 308
55 344 294
56 343 285
57 337 281
58 331 246
