1 220 324
2 225 343
3 234 369
4 250 390
5 272 405
6 299 411
7 328 415
8 357 408
9 375 395
10 388 381
11 396 365
12 402 346
13 403 317
14 378 228
15 372 222
16 361 217
17 351 218
18 336 232
19 350 234
20 363 234
21 370 232
22 246 236
23 253 228
24 266 222
25 276 226
26 289 234
27 276 235
28 266 236
29 255 238
30 337 207
31 345 195
32 368 194
33 382 199
34 392 212
35 285 208
36 272 198
37 247 196
38 234 208
39 228 225
40 276 328
41 304 317
42 323 318
43 337 313
44 360 324
45 341 337
46 325 343
47 311 341
48 301 230
49 302 266
50 289 275
51 288 293
52 303 295
53 320 299
54 334 292
55 343 291
56 345 275
57 334 264
58 327 232
