1 266 310
2 272 334
3 281 365
4 294 387
5 323 410
6 352 421
7 377 419
8 408 410
9 432 394
10 452 378
11 473 357
12 479 340
13 483 325
14 430 226
15 415 216
16 398 212
17 388 221
18 380 230
19 394 229
20 404 229
21 416 228
22 285 251
23 289 235
24 301 227
25 312 230
26 326 239
27 314 243
28 303 245
29 293 248
30 365 194
31 380 176
32 401 174
33 419 180
34 448 217
35 315 199
36 300 190
37 285 197
38 275 212
39 271 240
40 309 339
41 339 314
42 354 315
43 363 308
44 420 321
45 381 354
46 361 357
47 332 360
48 337 237
49 330 264
50 323 274
51 322 289
52 336 291
53 350 294
54 365 286
55 379 279
56 378 268
57 369 261
58 362 232
