1 285 295
2 298 321
3 318 341
4 345 356
5 372 366
6 401 374
7 419 374
8 433 369
9 439 357
10 442 338
11 452 322
12 456 306
13 463 291
14 464 217
15 465 211
16 462 206
17 453 206
18 437 219
19 443 223
20 452 223
21 460 221
22 368 224
23 383 217
24 392 214
25 403 215
26 406 221
27 401 225
28 386 226
29 376 225
30 443 203
31 451 194
32 461 189
33 469 189
34 470 198
35 421 201
36 408 196
37 381 196
38 363 201
39 352 216
40 396 317
41 426 305
42 436 308
43 443 304
44 449 312
45 443 319
46 434 322
47 421 321
48 419 223
49 422 259
50 411 266
51 411 280
52 428 284
53 441 287
54 451 283
55 459 275
56 456 262
57 449 256
58 439 223
