1 241 297
2 257 331
3 272 352
4 288 377
5 308 387
6 338 397
7 373 400
8 396 389
9 409 373
10 420 347
11 426 331
12 430 312
13 437 292
14 430 244
15 428 239
16 421 237
17 412 237
18 400 245
19 408 252
20 418 253
21 425 250
22 317 237
23 328 235
24 339 235
25 351 239
26 355 243
27 348 248
28 337 249
29 328 245
30 408 218
31 422 212
32 432 212
33 440 217
34 439 225
35 366 216
36 354 208
37 337 202
38 323 200
39 306 205
40 336 335
41 375 326
42 385 329
43 391 326
44 402 339
45 390 350
46 379 347
47 370 347
48 372 250
49 374 279
50 365 282
51 359 296
52 369 305
53 390 310
54 403 304
55 407 295
56 405 285
57 399 270
58 392 247
