1 271 283
2 277 308
3 285 334
4 305 354
5 333 377
6 358 393
7 386 396
8 402 391
9 414 380
10 417 359
11 424 335
12 434 309
13 441 283
14 441 235
15 434 230
16 423 226
17 410 230
18 405 236
19 412 239
20 421 240
21 432 239
22 325 235
23 339 229
24 351 227
25 361 229
26 366 236
27 357 240
28 346 242
29 337 240
30 411 219
31 420 211
32 437 208
33 443 214
34 444 222
35 381 223
36 372 213
37 345 209
38 331 215
39 322 224
40 355 324
41 386 315
42 395 319
43 404 315
44 414 323
45 405 334
46 394 337
47 380 334
48 380 241
49 376 267
50 370 276
51 374 294
52 386 293
53 399 297
54 408 294
55 415 288
56 414 272
57 407 263
58 403 237
