1 257 280
2 261 303
3 265 328
4 275 348
5 281 363
6 297 379
7 321 386
8 343 384
9 374 384
10 395 379
11 418 372
12 430 349
13 444 330
14 395 248
15 388 243
16 380 235
17 368 234
18 357 239
19 363 244
20 376 247
21 385 249
22 279 221
23 283 215
24 294 217
25 303 223
26 312 234
27 302 234
28 293 232
29 286 230
30 349 216
31 366 210
32 384 214
33 399 222
34 414 236
35 309 212
36 306 200
37 294 195
38 283 191
39 274 203
40 285 306
41 308 306
42 313 312
43 322 306
44 371 323
45 335 344
46 314 343
47 297 337
48 315 237
49 310 250
50 296 263
51 296 275
52 299 286
53 310 290
54 330 292
55 347 290
56 348 277
57 337 268
58 339 249
