1 214 291
2 216 314
3 219 333
4 228 358
5 235 376
6 246 388
7 263 390
8 285 390
9 312 386
10 337 377
11 367 366
12 385 341
13 394 298
14 329 234
15 316 232
16 308 229
17 300 229
18 294 235
19 299 239
20 308 240
21 314 239
22 223 234
23 230 229
24 237 229
25 245 229
26 252 233
27 245 237
28 239 237
29 230 237
30 287 209
31 300 201
32 329 203
33 338 210
34 346 218
35 246 210
36 238 201
37 223 198
38 215 203
39 212 211
40 234 321
41 252 309
42 259 315
43 266 312
44 298 324
45 271 330
46 260 331
47 250 332
48 257 233
49 252 256
50 241 270
51 242 283
52 248 292
53 257 294
54 267 288
55 283 289
56 285 270
57 278 263
58 281 233
