1 206 281
2 211 306
3 217 328
4 226 349
5 238 364
6 248 371
7 267 376
8 294 372
9 320 366
10 349 350
11 366 332
12 381 312
13 395 288
14 325 212
15 312 207
16 299 206
17 292 209
18 286 216
19 293 220
20 303 221
21 313 219
22 213 217
23 216 214
24 225 212
25 235 213
26 246 219
27 235 225
28 226 225
29 218 223
30 278 186
31 299 179
32 313 177
33 326 182
34 337 188
35 236 189
36 228 183
37 215 177
38 210 179
39 204 190
40 231 308
41 244 292
42 250 296
43 259 293
44 292 308
45 264 315
46 250 314
47 242 315
48 250 214
49 238 242
50 231 255
51 231 265
52 235 271
53 248 277
54 260 277
55 275 274
56 283 258
57 268 248
58 274 215
