1 222 290
2 225 312
3 233 334
4 248 357
5 266 377
6 286 391
7 322 397
8 356 391
9 383 376
10 399 361
11 415 339
12 425 317
13 430 291
14 386 231
15 377 225
16 368 222
17 359 223
18 351 226
19 359 230
20 368 232
21 378 233
22 265 225
23 274 221
24 285 221
25 292 223
26 303 225
27 294 228
28 283 230
29 275 229
30 339 203
31 352 195
32 374 195
33 390 203
34 400 209
35 308 206
36 294 197
37 280 190
38 266 192
39 255 198
40 285 309
41 313 301
42 321 306
43 332 301
44 360 311
45 334 315
46 321 315
47 310 314
48 311 229
49 306 251
50 295 261
51 294 273
52 302 281
53 320 280
54 339 281
55 350 271
56 348 260
57 338 254
58 335 230
