1 232 282
2 237 309
3 242 334
4 250 355
5 261 372
6 268 388
7 285 395
8 312 396
9 339 385
10 361 373
11 385 357
12 403 335
13 420 306
14 358 231
15 347 226
16 335 223
17 326 223
18 315 228
19 326 234
20 335 234
21 346 235
22 240 233
23 246 225
24 255 224
25 263 226
26 272 229
27 261 234
28 254 237
29 247 237
30 306 199
31 320 192
32 339 192
33 354 194
34 374 210
35 264 203
36 251 195
37 239 195
38 233 199
39 234 212
40 255 325
41 265 312
42 273 314
43 283 311
44 320 327
45 294 343
46 279 345
47 266 343
48 271 232
49 265 252
50 255 261
51 255 274
52 260 285
53 272 288
54 286 289
55 303 286
56 304 272
57 292 263
58 299 232
