1 254 325
2 259 342
3 270 362
4 283 377
5 306 396
6 330 407
7 358 412
8 386 408
9 403 393
10 421 378
11 439 361
12 450 339
13 457 309
14 426 236
15 412 229
16 398 226
17 388 230
18 377 236
19 388 239
20 402 239
21 412 239
22 275 245
23 285 234
24 299 230
25 311 234
26 322 242
27 312 245
28 299 248
29 287 249
30 365 212
31 381 197
32 404 195
33 422 199
34 440 223
35 323 214
36 301 200
37 281 200
38 267 208
39 258 228
40 296 328
41 341 318
42 349 320
43 358 318
44 412 318
45 374 354
46 356 355
47 337 356
48 334 238
49 329 270
50 322 279
51 322 295
52 334 297
53 348 304
54 359 298
55 375 293
56 376 278
57 366 270
58 363 239
