1 271 308
2 278 335
3 290 361
4 306 383
5 328 398
6 355 409
7 372 411
8 392 408
9 414 395
10 430 379
11 443 358
12 460 330
13 465 301
14 429 242
15 419 235
16 410 233
17 397 235
18 390 241
19 403 244
20 411 245
21 419 244
22 305 241
23 315 235
24 324 233
25 335 235
26 342 241
27 332 243
28 323 243
29 314 243
30 386 222
31 396 210
32 419 210
33 434 214
34 445 229
35 352 220
36 343 210
37 319 210
38 303 212
39 290 226
40 325 319
41 357 314
42 367 317
43 377 314
44 410 319
45 386 340
46 369 344
47 352 341
48 357 233
49 359 258
50 346 266
51 341 285
52 351 295
53 368 302
54 384 298
55 395 288
56 394 271
57 384 261
58 380 234
